periodo,idest,pering,programa,sexest,creditos,notafin,vecesmat
20161,68698,20102,Ingeniería Electrónica,M,3,3.1,1
20161,223165,20142,Negocios Internacionales,M,3, ,1
20161,221272,20141,Negocios Internacionales,F,3,3.5,1
20161,219791,20132,Negocios Internacionales,M,3,2.7,1
20161,75872,20121,Ingeniería de Sistemas,M,3,3.5,1
20161,223828,20141,Ingeniería Civil,M,3,3.9,1
20161,224360,20141,Matemáticas Aplicadas,M,3,3.9,1
20161,2051519,20142,Matemáticas Aplicadas,M,3,3.7,1
20161,220745,20132,Negocios Internacionales,M,3, ,1
20161,220803,20151,Negocios Internacionales,M,3,3.0,1
20161,220741,20141,Negocios Internacionales,M,3,2.3,1
20161,224355,20141,Ingeniería Civil,M,3,3.0,1
20161,221451,20132,Negocios Internacionales,F,3,3.8,1
20161,221275,20132,Negocios Internacionales,F,3,4.1,1
20161,220690,20132,Negocios Internacionales,M,3,4.2,1
20161,221080,20132,Negocios Internacionales,F,3,3.8,1
20161,200116,20152,Negocios Internacionales,M,3,3.4,1
20161,217660,20131,Negocios Internacionales,M,3,3.6,2
20161,217942,20131,Negocios Internacionales,M,3,3.6,2
20161,221266,20132,Negocios Internacionales,M,3,3.7,1
20161,219638,20132,Negocios Internacionales,F,3,3.3,2
20161,221064,20132,Negocios Internacionales,F,3,3.3,1
20161,218790,20132,Negocios Internacionales,F,3,3.5,1
20161,220179,20132,Negocios Internacionales,F,3,3.0,1
20161,218201,20141,Negocios Internacionales,M,3,3.0,1
20161,220476,20132,Negocios Internacionales,M,3,3.1,1
20161,183255,20141,Negocios Internacionales,F,3,3.7,1
20161,218510,20131,Negocios Internacionales,F,3,3.7,2
20162,221203,20132,Negocios Internacionales,M,3,3.3,1
20162,1557923,20142,Ingeniería Civil,M,3,3.1,1
20162,2224033,20142,Negocios Internacionales,F,3,3.7,1
20162,224463,20141,Ingeniería Civil,M,3,3.1,1
20162,222912,20141,Negocios Internacionales,M,3,3.1,1
20162,220936,20141,Negocios Internacionales,M,3,3.3,1
20162,2207925,20151,Negocios Internacionales,F,3,3.2,1
20162,220745,20132,Negocios Internacionales,M,3,3.4,2
20162,219702,20132,Negocios Internacionales,M,3,3.1,1
20162,1333604,20151,Negocios Internacionales,F,3,3.5,1
20162,217529,20131,Negocios Internacionales,M,3,3.6,1
20162,223678,20141,Negocios Internacionales,M,3,3.3,1
20162,73803,20112,Ingeniería Civil,M,3,3.3,2
20162,1873000,20142,Negocios Internacionales,F,3,4.3,1
20162,8929954,20162,Ingeniería Civil,F,3,3.1,1
20162,1733749,20142,Negocios Internacionales,M,3,3.0,1
20162,2113772,20142,Negocios Internacionales,M,3,3.0,1
20162,2046837,20142,Biología,M,3,3.0,1
20162,220203,20142,Negocios Internacionales,F,3,3.9,1
20162,199704,20141,Negocios Internacionales,M,3,3.7,1
20162,221030,20132,Negocios Internacionales,M,3,3.0,1
20162,2114008,20142,Biología,F,3,3.1,1
20162,2271834,20142,Biología,F,3,3.0,1
20162,1893577,20142,Biología,F,3,3.1,2
20162,2314365,20142,Biología,F,3,3.4,2
20162,72694,20152CV,Biología,M,3,3.7,1
20162,220310,20151,Biología,M,3,3.5,1
20162,221476,20141,Biología,F,3,3.3,2
20162,2118700,20142,Biología,M,3,3.2,2
20162,223113,20141,Biología,F,3,3.0,1
20162,219791,20132,Negocios Internacionales,M,3,3.4,2
20162,2159111,20142,Negocios Internacionales,M,3,3.4,1
20162,221221,20151,Biología,F,3,3.2,2
20162,2610081,20142,Negocios Internacionales,F,3,3.7,1
20162,5943908,20151,Ingeniería Civil,F,3,3.1,1
20162,2006621,20142,Ingeniería Civil,M,3,4.1,1
20162,72946,20112,Ingeniería Electrónica,F,3,3.6,1
20162,59242,20081,Ingeniería de Sistemas,M,3,3.3,1
20162,2165431,20142,Ingeniería Civil,M,3,3.9,1
20162,2341003,20151,Matemáticas Aplicadas,M,3,3.6,1
20162,223705,20141,Ingeniería Civil,F,3,3.1,1
20162,220240,20132,Ingeniería de Sistemas,M,3,4.5,1
20162,1552364,20142,Ingeniería Civil,M,3,4.2,1
20162,2053628,20142,Ingeniería Civil,F,3,3.6,1
20162,224428,20141,Ingeniería Civil,M,3,3.6,1
20162,5256914,20151,Ingeniería Civil,M,3,3.7,1
20162,2006384,20142,Ingeniería Civil,M,3,3.5,1
20162,220577,20132,Ingeniería de Sistemas,M,3,4.0,1
20162,224517,20142,Ingeniería Civil,M,3,3.3,1
20162,5787771,20151,Ingeniería Civil,F,3,4.2,1
20162,1893104,20151,Biología,M,3,3.0,1
20162,2133394,20142,Ingeniería Civil,F,3,3.7,1
20162,224694,20142,Ingeniería Civil,M,3,4.2,1
20162,5460409,20151,Biología,F,3,4.2,1
20162,1648920,20142,Ingeniería Civil,M,3,3.4,1
20162,6244425,20151,Ingeniería Civil,F,3,3.4,1
20162,6087832,20151,Ingeniería Civil,F,3,3.5,1
20162,221396,20141,Ingeniería Civil,M,3,3.7,1
20162,224391,20141,Ingeniería de Sistemas,F,3,3.6,1
20162,223605,20141,Ingeniería de Sistemas,M,3,4.2,1
20162,5438881,20151,Biología,M,3,4.4,1
20162,1873235,20151,Biología,F,3,3.0,1
20162,1912044,20142,Ingeniería Civil,M,3,4.0,1
20162,2360143,20142,Ingeniería Civil,M,3,3.8,1
20162,1890528,20142,Ingeniería Civil,M,3,4.2,1
20162,224568,20141,Ingeniería Electrónica,M,3,3.5,1
20162,5280959,20151,Ingeniería Civil,M,3,3.5,1
20162,61369,20082,Ingeniería Electrónica,M,3,3.4,1
20162,220266,20132,Ingeniería de Sistemas,F,3,3.6,1
20162,1671600,20142,Ingeniería Civil,M,3,3.4,1
20162,8913159,20152,Ingeniería Civil,M,3,4.1,1
20162,2006622,20142,Ingeniería Civil,M,3,3.5,1
20162,2007801,20142,Ingeniería Civil,M,3,3.6,1
20162,220592,20141,Ingeniería Electrónica,M,3,4.0,1
20162,1984142,20142,Ingeniería Civil,F,3,3.4,1
20162,221096,20132,Ingeniería Electrónica,M,3,3.3,1
20162,220684,20132,Ingeniería Civil,F,3,4.0,2
20162,223496,20141,Ingeniería Electrónica,M,3,4.5,1
20162,2004731,20142,Ingeniería Civil,F,3,4.2,1
20162,1872525,20142,Ingeniería de Sistemas,M,3,3.5,1
20162,1894760,20142,Ingeniería de Sistemas,M,3,4.1,1
20162,1873001,20142,Ingeniería Civil,M,3,3.4,1
20162,1487765,20142,Ingeniería Civil,M,3,3.2,1
20162,1738921,20142,Ingeniería Civil,M,3,4.2,1
20162,223531,20141,Ingeniería Civil,M,3,3.1,1
20162,224492,20142,Ingeniería Civil,F,3,3.1,1
20162,2001202,20142,Ingeniería Civil,M,3,4.0,1
20162,5872275,20151,Ingeniería Civil,M,3,3.0,1
20162,1732791,20142,Ingeniería Civil,M,3,3.2,1
20162,1641416,20142,Ingeniería Civil,M,3,3.5,1
20162,1733511,20142,Ingeniería Civil,M,3,4.0,1
20162,200411,20131,Ingeniería de Sistemas,F,3,4.2,1
20162,224425,20141,Ingeniería Electrónica,M,3,3.5,1
20162,223568,20141,Ingeniería Electrónica,F,3,4.3,1
20162,2044015,20142,Matemáticas Aplicadas,M,3,3.4,1
20162,1827391,20142,Ingeniería Civil,M,3,4.4,1
20162,1735858,20142,Ingeniería Civil,F,3,3.5,1
20162,1491899,20142,Ingeniería Civil,F,3,3.3,1
20162,1754076,20142,Ingeniería Civil,M,3,3.9,1
20162,1693321,20142,Ingeniería Civil,M,3,4.4,1
20162,1803530,20142,Ingeniería Civil,M,3,3.5,2
20162,1709891,20142,Ingeniería Civil,M,3,3.7,1
20162,5749863,20151,Ingeniería Electrónica,F,3,3.1,1
20162,220706,20132,Ingeniería de Sistemas,M,3,4.2,1
20162,224042,20141,Ingeniería Electrónica,F,3,3.2,1
20162,220628,20141,Negocios Internacionales,F,3,4.3,1
20162,220754,20141,Negocios Internacionales,M,3,2.4,1
20162,75265,20141,Negocios Internacionales,F,3,3.0,1
20162,220950,20141,Negocios Internacionales,F,3,3.6,1
20162,74852,20151,Negocios Internacionales,M,3,2.4,2
20162,221162,20141,Negocios Internacionales,F,3,3.5,1
20162,223811,20141,Negocios Internacionales,F,3, ,1
20162,223787,20141,Negocios Internacionales,M,3,3.5,1
20162,72623,20141,Negocios Internacionales,F,3,4.0,1
20162,1404397,20142,Negocios Internacionales,F,3,3.3,1
20162,218021,20142,Biología,M,3,2.1,2
20162,220741,20141,Negocios Internacionales,M,3,3.0,2
20162,2209576,20151,Negocios Internacionales,F,3,3.4,1
20162,223819,20141,Negocios Internacionales,F,3,3.0,1
20162,220235,20141,Negocios Internacionales,F,3, ,1
20162,223462,20151,Negocios Internacionales,M,3,2.8,1
20162,220107,20151,Negocios Internacionales,F,3,3.5,2
20162,219786,20132,Negocios Internacionales,F,3,3.3,1
20162,220618,20141,Negocios Internacionales,F,3,3.2,1
20162,199639,20151,Negocios Internacionales,M,3,2.5,1
20162,1077796,20142,Negocios Internacionales,M,3,2.9,1
20162,199819,20141,Negocios Internacionales,M,3,1.1,1
20162,224088,20141,Negocios Internacionales,M,3,3.6,1
20162,219808,20132,Negocios Internacionales,M,3,3.6,2
20162,224153,20141,Negocios Internacionales,F,3,2.9,1
20162,224470,20141,Negocios Internacionales,F,3,3.0,2
20162,7291448,20152CV,Biología,F,3,3.0,1
20162,221864,20142,Negocios Internacionales,M,3,2.6,1
20162,224605,20141,Ingeniería Civil,M,3,3.0,1
20162,6033383,20151,Ingeniería Civil,M,3,3.7,1
20162,74251,20141,Negocios Internacionales,F,3,4.3,1
20162,223283,20141,Negocios Internacionales,M,3,4.9,1
20162,5257616,20151,Ingeniería Civil,F,3,4.2,1
20162,5962985,20151,Ingeniería Civil,F,3,4.6,1
20162,2007564,20151,Ingeniería Civil,F,3,3.8,1
20162,217558,20131,Negocios Internacionales,F,3,3.3,1
20162,220621,20162,Negocios Internacionales,M,3,4.1,1
20162,61863,20091,Ingeniería de Sistemas,M,3,3.0,2
20162,199276,20122,Ingeniería de Sistemas,M,3,3.2,1
20162,2206981,20142,Ingeniería Civil,M,3,3.4,1
20162,224531,20141,Ingeniería Civil,M,3,3.3,1
20162,217380,20131,Negocios Internacionales,F,3,4.0,1
20162,221047,20132,Negocios Internacionales,M,3,2.7,3
20162,224367,20141,Ingeniería Civil,F,3,2.1,1
20162,2315775,20142,Ingeniería Civil,M,3,2.7,1
20162,220887,20132,Ingeniería Civil,M,3,3.1,1
20162,199443,20162,Ingeniería de Sistemas,M,3,3.0,2
20162,8912662,20152,Ingeniería Civil,M,3,3.0,1
20162,1118422,20152,Ingeniería Civil,M,3,3.9,1
20162,5941199,20151,Ingeniería Civil,M,3,3.9,1
20162,223850,20141,Negocios Internacionales,M,3,2.6,1
20162,224284,20141,Ingeniería Civil,M,3,3.1,1
20162,1581948,20142,Negocios Internacionales,F,3,3.0,1
20171,8911871,20152,Biología,M,3,3.4,1
20171,8911032,20152,Biología,M,3,3.7,1
20171,5900736,20151,Biología,M,3,3.0,1
20171,8912166,20152,Biología,M,3,4.0,1
20171,2137615,20142,Ingeniería Civil,M,3,3.3,1
20171,200068,20122,Ingeniería Electrónica,M,3,5.0,1
20171,1985567,20151,Ingeniería Civil,F,3,3.8,1
20171,5938972,20152,Biología,F,3,3.1,1
20171,5415434,20151,Ingeniería Civil,M,3,4.0,1
20171,5073722,20152,Biología,F,3,3.4,1
20171,5124839,20151,Ingeniería Electrónica,M,3,3.7,1
20171,4489052,20161,Ingeniería Civil,M,3,3.4,1
20171,5342148,20151,Ingeniería Civil,M,3,3.8,1
20171,8912224,20152,Ingeniería Civil,M,3,3.7,1
20171,2067848,20142,Ingeniería Electrónica,M,3,3.8,1
20171,5252705,20151,Ingeniería Civil,M,3,4.0,1
20171,220707,20132,Ingeniería Electrónica,M,3,3.6,1
20171,8913116,20152,Matemáticas Aplicadas,F,3,3.3,1
20171,220459,20132,Ingeniería Electrónica,M,3,4.0,1
20171,4809204,20151,Ingeniería Civil,M,3,3.1,1
20171,5273471,20151,Ingeniería Civil,F,3,3.7,1
20171,2044719,20142,Matemáticas Aplicadas,F,3,4.2,1
20171,224188,20141,Ingeniería Civil,F,3,3.6,1
20171,2025330,20142,Ingeniería Electrónica,M,3,4.1,1
20171,8911071,20152,Biología,F,3,3.8,1
20171,1734456,20142,Ingeniería Electrónica,M,3,4.1,1
20171,1800484,20151,Ingeniería Civil,M,3,3.7,1
20171,2140435,20142,Ingeniería Electrónica,M,3,4.1,1
20171,2273242,20151,Ingeniería Electrónica,M,3,3.5,1
20171,8911896,20152,Biología,M,3,3.5,1
20171,6093421,20151,Ingeniería Civil,F,3,3.5,1
20171,5302682,20151,Ingeniería Civil,F,3,3.5,1
20171,8912462,20152,Biología,F,3,4.0,1
20171,5319256,20152,Ingeniería Civil,M,3,3.7,1
20171,5162395,20151,Ingeniería Civil,M,3,3.6,1
20171,1894051,20142,Ingeniería Civil,F,3,4.0,1
20171,5940462,20151,Ingeniería Civil,M,3,3.4,1
20171,5164510,20151,Ingeniería Civil,M,3,3.9,1
20171,199384,20122,Ingeniería de Sistemas,M,3,4.2,1
20171,220704,20141,Ingeniería Civil,M,3,3.0,1
20171,6092521,20151,Ingeniería Civil,M,3,3.4,1
20171,5437938,20151,Ingeniería Civil,M,3,3.3,1
20171,198759,20122,Ingeniería Electrónica,F,3,3.2,2
20171,2740710,20142,Ingeniería Civil,M,3,3.4,1
20171,8910990,20152,Matemáticas Aplicadas,M,3,4.0,1
20171,1153101,20142,Ingeniería Civil,F,3,3.6,1
20171,8927120,20161,Ingeniería de Sistemas,M,3, ,1
20171,7270058,20152,Ingeniería Civil,M,3,4.0,1
20171,2321163,20142,Ingeniería Civil,M,3,2.4,1
20171,2763591,20142,Ingeniería Civil,M,3,3.0,1
20171,5590137,20151,Ingeniería Electrónica,M,3,4.2,1
20171,5457349,20151,Ingeniería Civil,M,3,4.1,1
20171,8912034,20152,Ingeniería Civil,M,3,4.0,1
20171,220541,20132,Ingeniería de Sistemas,M,3,3.6,1
20171,218268,20132,Ingeniería de Sistemas,M,3,3.5,1
20171,220799,20132,Ingeniería de Sistemas,M,3,3.3,1
20171,6095825,20151,Ingeniería Civil,M,3,2.6,1
20171,6034880,20162,Ingeniería Civil,F,3,3.1,1
20171,2117293,20142,Ingeniería Electrónica,M,3,3.9,1
20171,5430139,20151,Ingeniería Civil,F,3,4.0,1
20171,75162,20152,Ingeniería Civil,M,3,3.3,1
20171,1825507,20151,Ingeniería Civil,M,3,3.4,1
20171,5894694,20151,Ingeniería Civil,F,3,3.7,1
20171,56354,20122,Ingeniería Civil,M,3,3.3,1
20171,223425,20141,Ingeniería de Sistemas,M,3,3.4,1
20171,5167552,20151,Ingeniería Electrónica,M,3, ,1
20171,2030958,20142,Ingeniería Electrónica,M,3,4.0,1
20171,5439350,20151,Ingeniería Civil,M,3,3.0,1
20171,5748458,20151,Ingeniería Civil,F,3,3.7,1
20171,2337733,20151,Ingeniería Civil,M,3,3.0,1
20171,1982249,20142,Negocios Internacionales,M,3,3.8,1
20171,1822694,20142,Negocios Internacionales,M,3,3.3,1
20171,224224,20141,Negocios Internacionales,M,3,3.5,1
20171,1873469,20142,Negocios Internacionales,M,3,2.8,1
20171,199639,20151,Negocios Internacionales,M,3,2.5,2
20171,220754,20141,Negocios Internacionales,M,3,3.0,2
20171,2909014,20142,Negocios Internacionales,M,3,3.1,1
20171,218124,20131,Negocios Internacionales,M,3,2.6,1
20171,223462,20151,Negocios Internacionales,M,3,3.5,2
20171,5295187,20151,Ingeniería Civil,F,3,3.0,1
20171,6118109,20151,Ingeniería Electrónica,M,3,3.2,1
20171,224716,20142,Negocios Internacionales,M,3,3.0,1
20171,2023212,20142,Negocios Internacionales,F,3,3.3,1
20171,1357211,20142,Negocios Internacionales,F,3,4.1,1
20171,218153,20142,Negocios Internacionales,M,3,3.5,1
20171,224153,20141,Negocios Internacionales,F,3,3.0,2
20171,183129,20131,Negocios Internacionales,M,3,3.3,1
20171,4944290,20151,Ingeniería Civil,F,3,2.8,1
20171,5919578,20151,Ingeniería Electrónica,M,3,3.1,1
20171,218021,20142,Biología,M,3,2.6,3
20171,5637078,20151,Biología,M,3,3.0,1
20171,1874179,20142,Negocios Internacionales,M,3,3.5,1
20171,2163558,20152,Ingeniería Civil,M,3,3.0,1
20171,1077796,20142,Negocios Internacionales,M,3,3.3,2
20171,223850,20141,Negocios Internacionales,M,3, ,2
20171,8917542,20161,Ingeniería Civil,F,3,2.4,1
20171,2001911,20142,Negocios Internacionales,F,3,3.2,1
20171,2162386,20142,Negocios Internacionales,F,3,3.5,1
20171,2362736,20142,Negocios Internacionales,F,3,2.5,1
20171,74852,20151,Negocios Internacionales,M,3,3.0,3
20171,65951,20132,Negocios Internacionales,M,3,0.7,2
20171,1738448,20142,Negocios Internacionales,F,3,2.7,1
20171,1872764,20142,Ingeniería Electrónica,M,3,3.1,1
20171,5318078,20151,Negocios Internacionales,F,3,3.2,1
20171,224769,20142,Negocios Internacionales,M,3,3.1,1
20171,221303,20142,Negocios Internacionales,F,3,3.5,1
20171,1710831,20142,Negocios Internacionales,M,3,4.2,1
20171,8912380,20152,Negocios Internacionales,F,3,3.2,1
20171,220235,20141,Negocios Internacionales,F,3,1.5,2
20171,2296376,20142,Negocios Internacionales,M,3,3.4,1
20171,5408367,20151,Ingeniería Civil,M,3,2.7,1
20171,1231451,20142,Negocios Internacionales,M,3,3.5,1
20171,75018,20132,Negocios Internacionales,M,3,3.4,1
20171,221231,20142,Negocios Internacionales,M,3,3.8,1
20171,200200,20171,Negocios Internacionales,M,3, ,1
20171,219793,20142,Negocios Internacionales,M,3,3.4,1
20171,1985803,20142,Negocios Internacionales,F,3,3.1,1
20171,1890526,20142,Negocios Internacionales,M,3,3.4,1
20171,1736801,20142,Negocios Internacionales,F,3,3.2,1
20171,200262,20141,Negocios Internacionales,M,3,3.6,1
20171,223165,20142,Negocios Internacionales,M,3,2.7,2
20171,217792,20132,Negocios Internacionales,M,3,3.7,1
20171,5072078,20151,Ingeniería Civil,F,3,4.2,1
20171,1867116,20152,Negocios Internacionales,F,3,3.9,1
20171,4604761,20151,Ingeniería Civil,F,3,3.4,1
20171,6323456,20151,Matemáticas Aplicadas,M,3,1.4,1
20171,221523,20142,Negocios Internacionales,F,3,3.0,1
20171,5235889,20151,Ingeniería Civil,F,3,4.1,1
20171,2321630,20151,Negocios Internacionales,M,3,3.6,1
20171,220468,20141,Negocios Internacionales,M,3,3.8,1
20171,223811,20141,Negocios Internacionales,F,3,2.2,2
20171,2024862,20142,Negocios Internacionales,F,3,3.8,1
20171,221016,20151,Negocios Internacionales,F,3,3.6,1
20171,221083,20142,Negocios Internacionales,M,3, ,1
20171,5409792,20161,Negocios Internacionales,M,3,3.4,1
20171,1645869,20142,Negocios Internacionales,F,3,3.9,1
20171,8912028,20152,Ingeniería Civil,M,3,4.5,1
20171,1094089,20142,Negocios Internacionales,M,3,3.6,1
20171,1738920,20142,Negocios Internacionales,F,3,3.2,1
20171,5632869,20151,Negocios Internacionales,F,3,3.7,1
20171,220659,20142,Negocios Internacionales,F,3,3.6,1
20172,72857,20112,Ingeniería de Sistemas,M,3,3.7,1
20172,71469,20111,Biología,M,3,2.0,1
20172,8922299,20161,Biología,F,3,3.1,1
20172,5430614,20161,Biología,M,3,3.6,1
20172,8919475,20161,Biología,F,3,3.9,1
20172,8918289,20161,Biología,M,3,3.4,1
20172,4939374,20151,Ingeniería Civil,M,3,2.0,1
20172,8918051,20161,Biología,M,3,2.7,1
20172,224722,20152,Matemáticas Aplicadas,M,3,3.0,1
20172,8922297,20161,Biología,F,3,4.1,1
20172,5438882,20151,Ingeniería Electrónica,M,3,3.5,1
20172,6123572,20151,Ingeniería Electrónica,F,3,2.8,1
20172,217302,20142,Ingeniería Civil,M,3,2.4,1
20172,5410261,20151,Ingeniería Electrónica,M,3,3.0,1
20172,2111898,20171,Ingeniería de Sistemas,M,3,4.3,1
20172,8923361,20161,Biología,F,3,3.0,1
20172,8918483,20161,Ingeniería Civil,M,3,2.4,1
20172,8923524,20161,Biología,M,3,3.1,1
20172,4622264,20151,Ingeniería Electrónica,F,3,3.1,1
20172,199398,20122,Ingeniería Electrónica,M,3,P,1
20172,8913267,20161,Matemáticas Aplicadas,F,3,3.0,1
20172,8918424,20161,Ingeniería Civil,M,3,2.5,1
20172,8916507,20161,Biología,F,3,2.7,1
20172,5548578,20151,Ingeniería Electrónica,F,3,3.0,1
20172,8918265,20161,Ingeniería Civil,F,3,3.0,1
20172,8923059,20161,Biología,F,3,3.1,1
20172,5408367,20151,Ingeniería Civil,M,3,2.7,2
20172,4713568,20151,Ingeniería Electrónica,M,3,3.0,1
20172,8922288,20161,Biología,M,3,3.5,1
20172,8912439,20152,Matemáticas Aplicadas,M,3,4.0,1
20172,8927226,20161,Biología,M,3,3.5,1
20172,5892766,20151,Biología,F,3,2.2,1
20172,8918027,20161,Biología,F,3,3.7,1
20172,8913194,20162,Ingeniería Civil,M,3,2.8,1
20172,218021,20142,Biología,M,3,2.7,4
20172,5436282,20152,Ingeniería Civil,F,3,3.0,1
20172,2758677,20142,Ingeniería de Sistemas,M,3,3.6,1
20172,1980845,20142,Ingeniería de Sistemas,M,3,3.9,1
20172,8911963,20161,Ingeniería de Sistemas,F,3,4.8,1
20172,8912169,20161,Ingeniería Civil,M,3,4.2,1
20172,224495,20141,Ingeniería Civil,M,3,3.3,2
20172,8911513,20152,Ingeniería Civil,M,3,3.8,1
20172,8912842,20152,Ingeniería Civil,F,3,3.7,1
20172,8926927,20161,Ingeniería de Sistemas,M,3,3.0,1
20172,73117,20112,Ingeniería de Sistemas,F,3,2.7,1
20172,218852,20151,Ingeniería Civil,F,3, ,1
20172,6095825,20151,Ingeniería Civil,M,3,3.2,2
20172,8913043,20152,Ingeniería Civil,M,3,4.4,1
20172,8913163,20152,Biología,M,3,1.9,1
20172,224367,20141,Ingeniería Civil,F,3,2.6,2
20172,5430373,20151,Ingeniería Civil,F,3,3.0,1
20172,8922336,20161,Ingeniería Civil,F,3,3.3,1
20172,217919,20142,Ingeniería de Sistemas,M,3,3.0,1
20172,1706844,20152,Ingeniería Civil,M,3,3.4,1
20172,6444827,20152,Ingeniería de Sistemas,M,3,3.0,1
20172,8913038,20152,Ingeniería Civil,M,3,3.3,1
20172,5431561,20151,Ingeniería Electrónica,M,3,4.1,1
20172,221068,20152,Ingeniería de Sistemas,M,3,2.6,1
20172,8333144,20152,Ingeniería Civil,M,3,3.8,1
20172,1713166,20142,Ingeniería Civil,M,3,3.0,1
20172,1738450,20142,Ingeniería de Sistemas,M,3,3.1,1
20172,221108,20132,Ingeniería de Sistemas,M,3,3.4,1
20172,1738449,20142,Ingeniería Civil,M,3,2.7,1
20172,8912528,20152,Ingeniería Civil,M,3,2.6,1
